-0.00,-0.00,-0.00
-0.01,-0.03,0.00
-0.04,-0.05,0.00
-0.04,-0.05,-0.00
-0.06,-0.04,-0.00
-0.08,-0.04,0.00
-0.08,-0.04,-0.12
-0.09,-0.01,-0.25
-0.10,-0.04,-0.36
-0.09,-0.03,-0.48
-0.08,-0.05,-0.60
-0.07,-0.05,-0.71
-0.08,-0.07,-0.83
-0.07,-0.11,-0.94
-0.06,-0.12,-1.06
-0.05,-0.10,-1.18
-0.07,-0.09,-1.30
-0.09,-0.10,-1.40
-0.08,-0.09,-1.51
-0.11,-0.10,-1.61
-0.15,-0.11,-1.71
-0.13,-0.12,-1.81
-0.12,-0.13,-1.90
-0.13,-0.13,-2.00
-0.12,-0.14,-2.06
-0.11,-0.15,-2.13
-0.12,-0.13,-2.19
-0.10,-0.09,-2.26
-0.10,-0.10,-2.32
-0.08,-0.11,-2.38
-0.10,-0.12,-2.44
-0.09,-0.11,-2.50
-0.10,-0.12,-2.56
-0.11,-0.08,-2.62
-0.12,-0.10,-2.68
-0.12,-0.11,-2.73
-0.11,-0.13,-2.78
-0.12,-0.14,-2.83
-0.11,-0.15,-2.88
-0.11,-0.15,-2.94
-0.09,-0.16,-2.99
-0.08,-0.17,-3.03
-0.08,-0.17,-3.09
-0.09,-0.16,-3.14
-0.10,-0.16,-3.20
-0.10,-0.17,-3.25
-0.12,-0.19,-3.29
-0.10,-0.19,-3.34
-0.11,-0.19,-3.38
-0.13,-0.17,-3.42
-0.12,-0.18,-3.45
-0.12,-0.18,-3.48
-0.12,-0.18,-3.52
-0.13,-0.16,-3.55
-0.13,-0.15,-3.55
-0.15,-0.14,-3.55
-0.14,-0.17,-3.55
-0.10,-0.17,-3.56
-0.09,-0.19,-3.56
-0.08,-0.18,-3.56
-0.10,-0.18,-3.57
-0.09,-0.19,-3.58
-0.09,-0.17,-3.59
-0.08,-0.18,-3.60
-0.04,-0.16,-3.60
-0.04,-0.18,-3.61
-0.03,-0.16,-3.68
-0.03,-0.15,-3.74
-0.06,-0.16,-3.81
-0.08,-0.17,-3.87
-0.07,-0.17,-3.93
-0.06,-0.17,-3.98
-0.06,-0.17,-4.00
-0.05,-0.14,-4.01
-0.04,-0.13,-4.02
-0.06,-0.12,-4.03
-0.08,-0.13,-4.05
-0.07,-0.12,-4.06
-0.04,-0.12,-5.00
1.64,-0.97,-7.02
1.26,-0.85,-8.03
0.05,-0.33,-8.16
-0.40,0.03,-8.15
-0.38,0.05,-8.08
-0.40,0.04,-7.90
-0.39,0.02,-7.75
-0.35,-0.01,-7.58
-0.34,-0.01,-7.42
-0.31,-0.03,-7.25
-0.34,-0.07,-6.93
-0.51,-0.15,-6.64
-0.31,-0.27,-6.56
-0.13,-0.45,-6.82
-0.27,0.25,-6.75
-0.24,0.89,-6.73
-0.03,0.57,-6.79
-0.36,0.74,-6.69
-0.35,0.66,-6.58
-0.33,0.59,-6.48
-0.27,0.51,-6.42
-0.14,0.34,-6.50
-0.19,0.19,-6.50
-0.28,0.33,-6.42
-0.27,0.31,-6.32
-0.28,0.25,-6.22
-0.27,0.20,-5.98
-0.29,0.15,-5.72
-0.24,0.01,-4.65
-0.34,-0.21,-3.09
-0.51,-0.28,-1.28
-0.68,-0.14,0.59
-1.26,0.27,2.74
-1.17,0.59,4.76
-1.04,0.59,6.38
-0.53,0.23,7.13
-0.44,0.26,7.57
-0.29,0.10,7.90
-0.28,0.08,8.22
-0.34,0.49,9.12
0.09,0.31,9.65
0.13,0.41,9.49
0.23,0.09,9.32
0.18,0.23,9.17
0.14,0.27,9.07
0.28,0.17,8.86
0.49,-0.11,8.56
0.47,-0.17,8.09
0.42,-0.16,7.63
0.35,-0.15,7.17
0.31,-0.13,6.71
0.28,-0.14,6.26
0.25,-0.17,5.75
0.24,-0.12,5.17
0.22,-0.02,4.35
0.23,0.07,3.18
0.33,0.13,1.71
0.37,0.14,0.14
0.49,0.11,-1.68
0.77,-0.07,-3.81
1.29,-0.51,-6.37
1.74,-0.81,-9.13
1.89,-0.81,-11.50
1.61,-0.59,-13.51
1.41,-0.30,-15.04
1.11,-0.19,-16.36
0.87,-0.16,-17.52
0.78,-0.21,-18.53
0.63,-0.15,-19.32
0.40,-0.16,-19.85
0.22,-0.07,-20.21
-0.05,-0.01,-19.90
-0.07,-0.04,-19.57
-0.09,-0.06,-19.22
-0.31,-0.07,-18.59
-0.58,-0.12,-17.47
-0.84,-0.10,-16.10
-0.85,-0.04,-14.22
-0.80,0.02,-12.37
-0.86,0.15,-10.35
-0.84,0.10,-8.39
-0.88,0.12,-6.44
-0.65,0.02,-4.81
-0.71,0.07,-3.14
-0.63,0.03,-1.58
-0.49,0.03,-0.21
-0.45,0.02,1.10
