0.00,-0.00,-0.00
-0.03,-0.02,-0.00
-0.05,-0.02,-0.01
-0.04,-0.07,-0.01
-0.06,-0.05,-0.01
-0.07,-0.04,-0.01
-0.07,-0.04,0.22
-0.06,-0.04,0.45
-0.07,-0.03,0.67
-0.09,-0.06,0.88
-0.07,-0.03,1.09
-0.06,-0.03,1.29
-0.08,-0.00,1.51
-0.10,-0.02,1.72
-0.09,0.02,1.93
-0.09,0.02,2.13
-0.10,0.01,2.33
-0.11,0.03,2.52
-0.12,0.03,2.70
-0.12,0.03,2.88
-0.10,0.02,3.06
-0.09,0.02,3.22
-0.07,-0.00,3.39
-0.08,-0.00,3.55
-0.07,-0.00,3.71
-0.07,-0.03,3.88
-0.05,-0.03,4.03
-0.05,-0.02,4.18
-0.07,-0.04,4.32
-0.06,-0.07,4.46
-0.07,-0.06,4.56
-0.08,-0.03,4.65
-0.09,-0.03,4.74
-0.10,-0.01,4.82
-0.09,-0.01,4.90
-0.08,-0.01,4.99
-0.09,0.02,5.09
-0.10,0.01,5.18
-0.09,0.03,5.27
-0.10,0.03,5.37
-0.11,0.02,5.45
-0.07,0.02,5.54
-0.06,0.02,5.71
-0.05,0.01,5.88
-0.04,0.01,6.05
-0.05,0.03,6.21
-0.05,0.03,6.36
-0.04,0.05,6.52
-0.04,0.05,6.54
-0.05,0.05,6.56
-0.08,0.04,6.57
-0.06,0.04,6.59
-0.06,0.03,6.61
-0.06,0.02,6.63
-0.05,-0.01,6.78
-0.06,-0.01,6.93
-0.08,-0.00,7.08
-0.07,0.00,7.22
-0.05,0.02,7.36
-0.04,0.05,7.49
-0.03,0.04,7.62
-0.05,0.01,7.74
-0.06,0.01,7.86
-0.07,-0.01,7.98
-0.09,-0.03,8.09
-0.07,-0.03,8.20
-0.06,-0.03,8.25
-0.09,-0.03,8.29
-0.08,-0.03,8.33
-0.07,-0.03,8.37
-0.08,-0.03,8.40
-0.07,-0.05,8.44
-0.05,-0.06,8.48
-0.07,-0.05,8.52
-0.08,-0.04,8.56
-0.10,-0.04,8.60
-0.08,-0.05,8.64
-0.10,-0.07,8.68
-0.10,-0.05,8.68
-0.11,-0.08,8.68
-0.09,-0.10,8.69
-0.07,-0.09,8.70
-0.09,-0.08,8.71
-0.09,-0.07,8.71
-0.08,-0.07,8.72
-0.09,-0.06,8.72
-0.07,-0.08,8.73
-0.09,-0.08,8.74
