0.00,0.00,0.00
-0.01,0.02,0.00
-0.01,0.02,-0.00
-0.01,0.02,-0.00
-0.01,0.02,0.00
-0.01,0.05,-0.00
0.01,0.05,-0.82
0.01,0.05,-1.62
0.03,0.04,-2.41
0.03,0.04,-3.18
0.05,0.01,-3.93
0.04,-0.01,-4.67
0.02,0.02,-5.40
0.03,0.03,-6.12
0.06,0.02,-6.82
0.06,0.02,-7.51
0.05,0.02,-8.19
0.06,0.02,-8.85
0.05,0.02,-9.49
0.05,-0.00,-10.11
0.05,0.00,-10.73
0.05,-0.01,-11.33
0.04,-0.01,-11.92
0.04,-0.01,-12.49
0.05,-0.02,-13.07
0.05,-0.02,-13.63
0.05,-0.02,-14.18
0.03,-0.03,-14.72
0.05,-0.03,-15.25
0.08,-0.02,-15.76
0.07,-0.05,-16.24
0.07,-0.04,-16.71
0.07,-0.04,-17.17
0.08,-0.01,-17.63
0.08,0.01,-18.07
0.07,0.03,-18.50
0.09,0.05,-18.92
0.07,0.03,-19.34
0.07,0.02,-19.75
0.09,0.02,-20.15
0.08,0.02,-20.54
0.07,0.03,-20.92
0.06,0.02,-21.31
0.05,0.05,-21.70
0.05,0.04,-22.09
0.02,0.02,-22.46
0.02,0.04,-22.82
0.02,0.03,-23.17
0.02,0.03,-23.51
0.04,0.03,-23.83
0.05,0.05,-24.15
0.04,0.04,-24.46
0.02,0.03,-24.54
-0.29,0.17,-24.50
0.22,0.15,-24.47
-0.21,0.19,-24.07
-0.30,0.32,-23.25
-0.19,0.45,-22.44
-0.12,0.58,-21.61
0.01,0.38,-20.93
0.27,0.25,-20.38
0.40,0.04,-19.90
0.49,-0.13,-19.42
0.69,-0.27,-18.97
0.67,-0.32,-18.35
0.72,-0.23,-17.79
0.66,-0.14,-17.45
0.71,-0.09,-17.32
0.74,-0.14,-17.35
0.73,-0.21,-17.27
0.68,-0.17,-17.19
0.53,-0.02,-17.04
0.45,0.01,-16.82
0.50,0.00,-16.53
0.63,-0.09,-16.09
0.61,-0.16,-15.63
0.64,-0.07,-15.21
0.61,0.02,-14.50
0.63,-0.01,-13.51
0.78,0.05,-12.67
0.80,0.23,-12.09
0.87,0.38,-11.64
0.93,0.37,-11.22
1.01,0.23,-10.69
1.10,0.21,-10.21
1.02,0.06,-9.62
1.08,-0.17,-8.98
1.07,-0.26,-8.18
1.11,-0.24,-7.57
1.06,-0.08,-7.12
0.93,0.04,-6.36
0.70,0.09,-5.15
0.81,-0.12,-3.76
0.81,-0.19,-2.80
1.07,0.07,-2.31
1.09,0.22,-1.97
1.12,0.29,-1.74
1.02,0.25,-1.53
0.81,0.19,-0.93
0.59,0.09,-0.14
0.89,-0.02,0.68
1.21,-0.40,1.49
1.97,-0.74,2.37
1.28,-0.43,2.95
0.96,-0.38,3.52
1.00,-0.61,4.08
1.33,-0.65,4.75
1.40,-0.59,5.56
1.23,-0.39,6.36
0.97,-0.30,7.18
0.89,-0.09,7.80
0.76,0.04,8.24
0.84,-0.01,8.41
0.81,0.19,8.61
0.69,0.20,8.95
0.70,0.22,9.24
0.86,0.22,9.71
1.47,0.52,9.68
1.34,0.41,9.74
0.76,0.18,10.28
0.66,0.18,11.01
0.59,0.11,11.80
0.53,-0.06,12.72
0.93,0.10,13.30
1.07,0.25,13.48
1.22,0.40,13.16
1.16,0.41,12.67
0.93,0.46,11.61
1.66,0.58,10.03
1.99,0.78,7.47
1.92,1.00,4.29
0.99,0.97,1.44
-0.52,0.49,-0.30
-0.96,0.18,-1.82
-0.62,0.20,-3.49
-0.51,0.18,-5.28
-0.50,-0.01,-7.04
-0.51,-0.16,-8.74
-0.56,0.02,-10.27
-0.56,0.24,-12.05
-0.48,0.38,-14.26
-0.59,0.45,-16.59
-0.80,0.57,-18.92
-1.05,0.54,-21.08
-1.20,0.28,-23.00
-1.42,0.03,-24.64
-1.59,-0.14,-26.26
-1.57,-0.17,-27.69
-1.67,-0.11,-29.02
-1.63,-0.19,-30.33
-1.60,-0.24,-31.74
-1.56,-0.09,-33.34
-1.33,0.07,-35.02
-1.14,-0.09,-36.69
-1.23,0.04,-38.38
-1.05,0.07,-40.11
-1.02,-0.14,-41.28
-1.87,-0.12,-41.24
-2.11,-0.02,-40.67
-2.05,0.04,-39.61
-1.95,-0.20,-38.40
-1.78,-0.13,-37.19
-1.45,0.06,-35.98
-1.09,0.31,-34.94
-1.08,0.45,-33.85
-0.87,0.42,-32.49
-0.94,0.66,-31.16
-0.86,0.63,-30.23
-0.25,0.31,-29.78
-0.14,0.22,-29.38
-0.10,0.18,-28.98
-0.06,0.14,-28.59
-0.03,0.12,-28.24
-0.02,0.13,-28.05
0.15,0.16,-28.01
0.22,0.18,-27.94
0.14,0.16,-27.85
0.08,0.15,-27.77
0.05,0.10,-27.83
0.04,0.02,-27.93
-0.02,-0.07,-27.97
-0.11,-0.06,-27.85
-0.13,0.03,-27.74
-0.12,0.09,-27.63
-0.12,0.08,-27.53
-0.13,0.09,-27.65
-0.06,-0.04,-27.77
-0.01,-0.06,-27.86
0.03,-0.06,-27.91
0.02,0.01,-27.84
0.02,0.08,-27.67
-0.16,0.12,-27.41
-0.19,0.13,-27.16
-0.17,0.12,-26.91
-0.14,0.13,-26.74
-0.13,0.10,-26.58
-0.10,0.08,-26.44
-0.11,0.08,-26.35
-0.05,0.07,-26.35
0.08,0.07,-26.27
-0.03,0.04,-26.21
-0.05,0.02,-26.18
-0.15,-0.02,-26.10
0.02,0.03,-26.14
0.20,0.96,-26.20
0.26,2.99,-26.49
0.36,4.04,-26.61
0.08,4.13,-26.44
0.06,4.40,-26.28
0.22,4.46,-26.14
0.17,4.33,-26.11
-0.02,4.60,-26.15
0.08,4.97,-26.24
0.15,4.82,-26.37
0.23,4.43,-26.58
0.40,4.58,-26.82
0.45,4.21,-28.29
0.57,3.20,-29.67
0.59,1.95,-31.01
0.63,0.40,-32.32
0.65,-1.39,-33.58
0.78,-2.78,-34.88
0.92,-3.28,-36.50
1.07,-3.52,-38.11
1.08,-3.98,-39.52
0.88,-4.91,-40.84
0.83,-5.59,-42.08
0.73,-6.12,-43.27
0.74,-6.71,-44.59
0.94,-6.96,-45.96
0.96,-7.39,-47.30
1.07,-9.03,-48.61
1.11,-11.00,-49.89
1.17,-12.66,-51.22
1.13,-14.34,-51.99
1.03,-16.10,-52.65
1.08,-17.31,-53.37
1.20,-18.20,-54.12
1.23,-19.16,-54.77
1.02,-20.02,-55.26
1.04,-20.78,-55.69
1.06,-21.95,-56.11
1.06,-23.34,-56.49
1.08,-24.35,-56.88
1.06,-25.18,-57.25
0.77,-26.15,-57.45
0.69,-26.88,-57.40
0.58,-27.54,-57.33
0.54,-27.80,-57.30
0.59,-28.33,-57.33
0.61,-28.80,-57.36
0.61,-29.25,-57.38
0.62,-29.68,-57.20
0.61,-30.02,-57.01
0.52,-30.57,-56.76
0.48,-31.04,-56.55
0.48,-31.31,-56.37
0.32,-31.13,-56.02
-0.02,-31.16,-55.57
-0.13,-31.27,-55.32
-0.07,-31.31,-55.19
-0.00,-31.42,-55.10
0.19,-31.64,-55.11
0.23,-31.79,-55.01
0.25,-31.99,-54.86
0.38,-32.22,-54.78
0.63,-32.47,-54.78
0.60,-33.30,-54.60
