0.00,0.00,0.00
0.00,-0.00,-0.00
0.01,0.04,0.00
0.03,0.06,0.00
0.06,0.07,0.00
0.08,0.11,0.00
0.06,0.12,-0.11
0.07,0.14,-0.22
0.08,0.15,-0.32
0.10,0.16,-0.43
0.13,0.16,-0.53
0.12,0.17,-0.63
0.12,0.17,-0.66
0.13,0.14,-0.69
0.16,0.15,-0.72
0.14,0.19,-0.75
0.13,0.19,-0.78
0.10,0.20,-0.81
0.12,0.18,-0.87
0.12,0.19,-0.93
0.11,0.19,-0.99
0.12,0.17,-1.04
0.14,0.18,-1.10
0.14,0.16,-1.15
0.15,0.16,-1.17
0.15,0.16,-1.19
0.15,0.17,-1.21
0.16,0.18,-1.23
0.14,0.19,-1.25
0.15,0.18,-1.27
0.16,0.19,-1.33
0.16,0.19,-1.39
0.16,0.19,-1.44
0.18,0.19,-1.49
0.16,0.19,-1.54
0.17,0.20,-1.60
0.16,0.18,-1.64
0.17,0.16,-1.68
0.16,0.15,-1.73
0.17,0.15,-1.77
0.18,0.16,-1.81
0.18,0.17,-1.85
0.18,0.17,-1.83
0.18,0.18,-1.82
0.16,0.16,-1.81
0.18,0.16,-1.80
0.18,0.15,-1.79
0.19,0.16,-1.78
0.19,0.12,-1.79
0.20,0.13,-1.79
0.20,0.14,-1.80
0.17,0.15,-1.79
0.15,0.16,-1.80
0.16,0.12,-1.80
0.17,0.14,-1.81
0.15,0.15,-1.82
0.16,0.16,-1.83
0.16,0.17,-1.83
0.14,0.19,-1.84
0.13,0.19,-1.85
0.12,0.19,-1.86
0.13,0.20,-1.87
0.12,0.20,-1.88
0.13,0.21,-1.89
0.12,0.19,-1.90
0.11,0.19,-1.90
0.12,0.19,-1.92
0.13,0.17,-1.94
0.14,0.18,-1.96
0.14,0.16,-1.97
0.15,0.16,-1.99
0.13,0.17,-2.01
0.16,0.17,-2.03
0.17,0.17,-2.06
0.17,0.20,-2.09
0.19,0.20,-2.12
0.20,0.19,-2.15
0.21,0.20,-2.18
0.22,0.19,-2.14
0.22,0.20,-2.11
0.19,0.18,-2.08
0.20,0.19,-2.04
0.19,0.17,-2.01
0.17,0.17,-1.98
0.15,0.17,-1.95
0.13,0.17,-1.92
0.11,0.18,-1.89
0.13,0.19,-1.87
0.15,0.19,-1.85
0.16,0.19,-1.82
0.17,0.20,-1.86
0.18,0.18,-1.89
0.18,0.16,-1.93
0.19,0.17,-1.96
0.19,0.15,-1.99
0.18,0.14,-2.02
0.19,0.12,-2.00
0.19,0.11,-1.98
0.20,0.13,-1.96
0.20,0.14,-1.94
0.18,0.15,-1.92
0.19,0.15,-1.90
0.18,0.16,-1.92
0.16,0.16,-1.95
0.17,0.16,-1.97
0.18,0.17,-1.99
0.16,0.18,-2.01
0.16,0.19,-2.04
0.15,0.19,-2.06
0.16,0.20,-2.09
0.16,0.20,-2.11
0.16,0.18,-2.14
0.16,0.16,-2.16
0.17,0.17,-2.19
0.17,0.17,-2.18
0.18,0.15,-2.17
0.19,0.18,-2.16
0.16,0.18,-2.15
0.18,0.21,-2.14
0.21,0.22,-2.13
0.22,0.21,-2.11
0.22,0.21,-2.09
0.24,0.21,-2.08
0.24,0.19,-2.06
0.24,0.19,-2.04
0.25,0.20,-2.02
0.23,0.18,-2.01
0.22,0.19,-2.00
0.22,0.20,-1.99
0.20,0.17,-1.98
0.21,0.16,-1.97
0.21,0.11,-1.96
0.19,0.12,-1.96
0.19,0.13,-1.96
0.19,0.13,-1.95
0.19,0.14,-1.96
0.18,0.19,-1.96
0.19,0.19,-1.96
0.20,0.21,-1.94
0.20,0.20,-1.91
0.18,0.20,-1.88
0.15,0.21,-1.86
0.16,0.21,-1.84
0.17,0.19,-1.82
0.18,0.19,-1.82
0.16,0.19,-1.82
0.17,0.17,-1.83
0.18,0.15,-1.83
0.18,0.13,-1.84
0.21,0.14,-1.84
0.21,0.14,-1.83
0.21,0.13,-1.82
0.22,0.12,-1.81
0.20,0.14,-1.81
0.17,0.14,-1.80
0.18,0.12,-1.79
0.17,0.16,-1.84
0.17,0.19,-1.89
0.18,0.19,-1.93
0.18,0.22,-1.98
0.19,0.22,-2.02
0.20,0.21,-2.06
0.18,0.20,-2.09
0.19,0.20,-2.12
0.18,0.19,-2.15
0.19,0.22,-2.18
0.19,0.22,-2.22
0.16,0.22,-2.25
0.17,0.23,-2.22
0.15,0.25,-2.19
0.16,0.25,-2.16
0.17,0.24,-2.13
0.20,0.24,-2.10
0.21,0.24,-2.08
0.22,0.23,-2.10
0.22,0.23,-2.12
0.19,0.21,-2.14
0.19,0.22,-2.17
0.20,0.21,-2.19
0.20,0.21,-2.21
0.20,0.19,-2.21
0.20,0.18,-2.21
0.21,0.16,-2.20
0.18,0.17,-2.20
0.18,0.20,-2.20
0.16,0.20,-2.20
0.17,0.20,-2.20
0.17,0.23,-2.21
0.19,0.23,-2.21
0.20,0.20,-2.21
0.19,0.19,-2.22
0.20,0.19,-2.23
0.19,0.19,-2.21
0.18,0.20,-2.20
0.18,0.22,-2.18
0.18,0.22,-2.16
0.18,0.22,-2.14
0.18,0.21,-2.12
0.19,0.19,-2.14
0.20,0.19,-2.16
0.20,0.19,-2.18
0.20,0.20,-2.20
0.21,0.21,-2.22
0.20,0.21,-2.24
0.18,0.21,-2.19
0.18,0.21,-2.14
0.18,0.22,-2.10
0.18,0.20,-2.05
0.16,0.20,-2.01
0.16,0.21,-1.97
0.17,0.21,-1.94
0.20,0.24,-1.92
0.20,0.24,-1.89
0.17,0.22,-1.86
0.15,0.22,-1.84
0.16,0.24,-1.82
0.17,0.24,-1.86
0.18,0.23,-1.89
0.16,0.21,-1.93
0.16,0.22,-1.97
0.17,0.22,-2.00
0.15,0.21,-2.03
0.15,0.21,-2.02
0.18,0.22,-2.00
0.16,0.19,-1.99
0.16,0.20,-1.97
0.17,0.21,-1.96
0.17,0.22,-1.95
0.17,0.19,-1.97
0.18,0.17,-1.99
0.18,0.15,-2.02
0.19,0.16,-2.04
0.21,0.14,-2.05
0.24,0.13,-2.07
0.21,0.12,-2.09
0.21,0.13,-2.09
0.21,0.14,-2.10
0.21,0.14,-2.11
0.21,0.13,-2.11
0.18,0.14,-2.12
0.18,0.17,-2.11
0.19,0.18,-2.10
0.17,0.18,-2.08
0.17,0.18,-2.07
0.15,0.18,-2.06
0.15,0.19,-2.05
0.13,0.20,-2.06
0.13,0.18,-2.07
0.14,0.18,-2.08
0.15,0.16,-2.09
0.16,0.17,-2.10
0.15,0.17,-2.10
0.17,0.18,-2.15
0.17,0.18,-2.19
0.21,0.18,-2.23
0.21,0.18,-2.27
0.22,0.21,-2.31
0.21,0.21,-2.36
0.20,0.21,-2.35
0.21,0.21,-2.33
0.21,0.18,-2.31
0.18,0.16,-2.29
0.18,0.19,-2.28
0.18,0.20,-2.26
0.16,0.20,-2.26
0.17,0.20,-2.26
0.17,0.19,-2.25
0.16,0.17,-2.25
0.16,0.18,-2.25
0.16,0.19,-2.25
0.17,0.19,-2.26
0.16,0.17,-2.28
0.16,0.18,-2.29
0.17,0.19,-2.29
0.18,0.19,-2.31
0.18,0.20,-2.32
0.17,0.19,-2.30
0.14,0.19,-2.28
0.15,0.22,-2.26
0.17,0.22,-2.24
0.20,0.22,-2.22
0.17,0.22,-2.21
0.16,0.22,-2.19
0.17,0.20,-2.17
0.19,0.23,-2.16
0.19,0.21,-2.14
0.20,0.23,-2.12
0.20,0.20,-2.11
0.20,0.23,-2.10
0.18,0.25,-2.08
0.16,0.24,-2.07
0.17,0.22,-2.05
0.17,0.22,-2.04
0.16,0.22,-2.03
0.16,0.22,-2.01
0.14,0.23,-1.98
0.15,0.23,-1.96
0.15,0.23,-1.94
0.14,0.23,-1.92
0.15,0.23,-1.90
0.13,0.22,-1.93
0.14,0.22,-1.95
0.14,-0.12,-1.99
0.15,-0.10,-2.02
0.15,-0.08,-2.04
0.15,-0.07,-2.07
0.15,-0.03,-2.08
0.13,0.01,-2.10
0.14,0.01,-2.11
0.14,0.01,-2.12
0.13,0.03,-2.14
0.15,0.05,-2.15
0.14,0.07,-2.16
0.15,0.11,-2.18
0.13,0.12,-2.20
0.14,0.11,-2.22
0.15,0.10,-2.23
0.13,0.12,-2.24
0.15,0.11,-2.25
0.16,0.14,-2.25
0.16,0.16,-2.26
0.16,0.16,-2.26
0.16,0.15,-2.27
0.16,0.16,-2.28
0.16,0.16,-2.28
0.17,0.14,-2.28
0.18,0.16,-2.28
0.16,0.16,-2.28
0.16,0.17,-2.28
0.17,0.17,-2.28
0.18,0.18,-2.27
0.18,0.19,-2.25
0.18,0.22,-2.24
0.19,0.22,-2.23
0.19,0.22,-2.22
0.19,0.24,-2.20
0.17,0.22,-2.18
0.17,0.20,-2.17
0.15,0.21,-2.15
0.16,0.20,-2.13
0.17,0.21,-2.11
0.18,0.23,-2.09
0.16,0.23,-2.12
0.15,0.23,-2.15
0.15,0.23,-2.18
0.14,0.22,-2.21
0.12,0.24,-2.23
0.13,0.24,-2.26
0.14,0.24,-2.25
0.15,0.23,-2.26
0.15,0.24,-2.26
0.17,0.22,-2.27
0.20,0.23,-2.27
0.22,0.19,-2.27
0.23,0.17,-2.29
0.21,0.15,-2.30
0.18,0.16,-2.31
0.16,0.17,-2.33
0.15,0.15,-2.34
0.15,0.13,-2.36
0.16,0.15,-2.39
0.16,0.15,-2.41
0.17,0.16,-2.44
0.17,0.17,-2.47
0.18,0.18,-2.50
0.18,0.19,-2.53
0.18,0.20,-2.49
0.21,0.20,-2.47
0.22,0.20,-2.43
0.22,0.20,-2.40
0.21,0.21,-2.37
0.20,0.21,-2.34
0.21,0.19,-2.35
0.21,0.19,-2.35
0.21,0.19,-2.35
0.21,0.20,-2.35
0.19,0.20,-2.35
0.17,0.21,-2.35
0.15,0.19,-2.33
0.15,0.17,-2.31
0.14,0.18,-2.29
0.15,0.19,-2.28
0.16,0.19,-2.26
0.17,0.17,-2.24
0.18,0.16,-2.25
0.19,0.16,-2.25
0.19,0.17,-2.25
0.19,0.16,-2.25
0.19,0.16,-2.26
0.19,0.15,-2.26
0.19,0.16,-2.25
0.19,0.17,-2.25
0.17,0.15,-2.24
0.20,0.16,-2.23
0.20,0.14,-2.22
0.21,0.15,-2.22
0.20,0.16,-2.24
0.20,0.15,-2.26
0.18,0.17,-2.29
0.19,0.20,-2.31
0.18,0.23,-2.33
0.19,0.23,-2.35
0.20,0.21,-2.32
0.20,0.19,-2.30
0.18,0.17,-2.27
0.17,0.17,-2.24
0.17,0.18,-2.21
0.18,0.18,-2.19
0.16,0.19,-2.18
0.17,0.19,-2.17
0.16,0.19,-2.16
0.16,0.20,-2.15
0.14,0.18,-2.15
0.15,0.18,-2.14
0.13,0.16,-2.14
0.14,0.16,-2.14
0.15,0.15,-2.15
0.16,0.13,-2.15
0.16,0.11,-2.16
0.14,0.12,-2.16
0.13,0.11,-2.15
0.14,0.11,-2.13
0.12,0.16,-2.12
0.13,0.16,-2.11
0.11,0.19,-2.10
0.09,0.19,-2.09
0.11,0.20,-2.12
0.10,0.18,-2.16
0.12,0.18,-2.19
0.13,0.16,-2.22
0.13,0.17,-2.25
0.14,0.15,-2.28
0.14,0.17,-2.28
0.15,0.20,-2.27
0.16,0.18,-2.27
0.17,0.18,-2.26
0.18,0.16,-2.26
0.16,0.17,-2.25
0.15,0.15,-2.23
0.16,0.16,-2.21
0.16,0.17,-2.18
