0.00,0.00,0.00
0.01,-0.02,0.00
-0.00,-0.07,0.00
-0.00,-0.08,0.01
0.01,-0.09,0.01
0.01,-0.11,0.01
0.01,-0.15,1.06
0.03,-0.16,2.13
0.05,-0.17,3.21
0.07,-0.15,4.31
0.09,-0.16,5.42
0.08,-0.17,6.55
0.07,-0.17,7.70
0.12,-0.18,8.86
0.11,-0.18,10.04
0.11,-0.18,11.23
0.09,-0.18,12.43
0.11,-0.19,13.65
0.09,-0.19,14.89
0.08,-0.20,16.14
0.11,-0.18,17.40
0.10,-0.18,18.67
0.08,-0.18,19.95
0.10,-0.21,21.25
0.11,-0.21,22.54
0.11,-0.21,23.86
0.13,-0.19,25.18
0.17,-0.17,26.51
0.17,-0.18,27.85
0.15,-0.19,29.19
0.14,-0.19,30.55
0.15,-0.20,31.91
0.13,-0.20,33.27
0.12,-0.21,34.64
0.14,-0.21,36.01
0.12,-0.18,37.39
0.15,-0.16,38.76
0.16,-0.17,40.14
0.14,-0.19,41.51
0.13,-0.20,42.89
0.11,-0.20,44.26
0.10,-0.20,45.63
0.10,-0.17,47.00
0.09,-0.18,48.37
0.11,-0.17,49.73
0.12,-0.18,51.09
0.11,-0.18,52.44
0.10,-0.19,53.79
0.09,-0.22,55.13
0.09,-0.23,56.46
0.06,-0.23,57.78
0.08,-0.19,59.09
0.09,-0.17,60.39
0.10,-0.17,61.68
0.12,-0.18,62.96
0.12,-0.21,64.23
0.12,-0.21,65.48
0.11,-0.22,66.72
0.10,-0.22,67.95
0.12,-0.23,69.17
0.12,-0.25,70.37
0.10,-0.24,71.56
0.10,-0.27,72.74
0.09,-0.26,73.90
0.10,-0.25,75.05
0.11,-0.25,76.17
0.09,-0.24,77.29
0.08,-0.24,78.39
0.09,-0.24,79.48
0.11,-0.24,80.55
0.12,-0.21,81.60
0.11,-0.24,82.63
0.13,-0.24,83.64
0.12,-0.24,84.64
0.14,-0.21,85.62
0.13,-0.22,86.58
0.11,-0.21,87.52
0.10,-0.22,88.46
0.11,-0.19,89.38
0.12,-0.17,90.29
0.11,-0.20,91.18
0.10,-0.21,92.07
0.12,-0.23,92.93
0.11,-0.21,93.78
0.13,-0.24,94.61
0.12,-0.24,95.42
0.10,-0.26,96.22
0.10,-0.28,97.00
0.09,-0.27,97.77
0.08,-0.27,98.53
0.10,-0.27,99.26
0.12,-0.26,99.98
0.14,-0.27,100.68
0.13,-0.26,101.37
0.13,-0.26,102.05
0.14,-0.25,102.71
0.13,-0.24,103.35
0.12,-0.24,103.99
0.11,-0.24,104.61
0.12,-0.24,105.22
0.11,-0.24,105.81
0.12,-0.22,106.39
0.12,-0.24,106.95
0.11,-0.22,107.50
0.13,-0.22,108.04
0.10,-0.22,108.56
0.12,-0.24,109.08
0.11,-0.25,109.57
0.13,-0.22,110.06
0.11,-0.25,110.54
0.10,-0.23,111.01
0.11,-0.25,111.47
0.12,-0.23,111.92
0.14,-0.23,112.35
0.16,-0.23,112.77
0.16,-0.25,113.19
0.15,-0.27,113.60
0.15,-0.24,113.99
0.16,-0.24,114.38
0.13,-0.22,114.76
0.13,-0.22,115.13
0.11,-0.24,115.49
0.10,-0.25,115.85
0.09,-0.27,116.19
0.11,-0.27,116.53
0.12,-0.26,116.86
0.11,-0.26,117.18
0.11,-0.23,117.49
0.09,-0.25,117.79
0.09,-0.25,118.09
0.08,-0.22,118.38
0.12,-0.23,118.66
0.12,-0.22,118.94
0.13,-0.23,119.21
0.13,-0.23,119.48
0.11,-0.23,119.74
0.13,-0.21,119.99
0.12,-0.21,120.24
0.14,-0.22,120.48
0.15,-0.24,120.71
0.13,-0.24,120.93
0.12,-0.24,121.15
0.12,-0.24,121.36
0.11,-0.24,121.57
0.13,-0.23,121.78
0.12,-0.21,121.98
0.12,-0.23,122.17
0.12,-0.23,122.36
0.11,-0.26,122.55
0.11,-0.25,122.73
0.10,-0.25,122.92
0.11,-0.22,123.09
0.13,-0.22,123.27
0.14,-0.22,123.44
0.13,-0.23,123.61
0.09,-0.21,123.77
0.08,-0.23,123.92
0.10,-0.23,124.07
0.09,-0.23,124.21
0.08,-0.23,124.35
0.09,-0.22,124.48
0.10,-0.24,124.61
0.10,-0.24,124.75
0.12,-0.22,124.88
0.13,-0.25,125.01
0.15,-0.27,125.13
0.13,-0.25,125.25
0.11,-0.27,125.38
0.13,-0.26,125.50
0.12,-0.26,125.62
0.10,-0.24,125.75
0.14,-0.26,125.86
0.15,-0.27,125.98
0.14,-0.26,126.09
0.13,-0.25,126.19
0.15,-0.23,126.28
0.13,-0.25,126.37
0.14,-0.25,126.46
0.14,-0.25,126.55
0.16,-0.25,126.64
0.16,-0.25,126.74
0.16,-0.24,126.83
0.17,-0.22,126.92
0.13,-0.25,127.01
0.11,-0.24,127.11
0.13,-0.25,127.20
0.10,-0.25,127.29
0.12,-0.25,127.37
0.13,-0.27,127.45
0.14,-0.29,127.53
0.14,-0.28,127.61
0.15,-0.25,127.69
0.09,-0.32,127.76
0.09,-0.29,127.82
0.13,-0.24,127.88
0.17,-0.23,127.95
0.16,-0.28,128.01
0.12,-0.29,128.07
0.14,-0.26,128.12
0.16,-0.25,128.17
0.17,-0.27,128.23
0.15,-0.27,128.28
0.15,-0.24,128.32
0.15,-0.26,128.37
0.16,-0.26,128.41
0.17,-0.26,128.46
0.17,-0.25,128.50
0.17,-0.27,128.54
0.18,-0.27,128.58
0.15,-0.24,128.62
0.17,-0.25,128.66
0.16,-0.25,128.70
0.14,-0.25,128.74
0.16,-0.25,128.78
0.17,-0.25,128.81
0.16,-0.25,128.85
0.14,-0.25,128.89
0.15,-0.24,128.94
0.16,-0.23,128.98
0.15,-0.23,129.02
0.16,-0.25,129.05
0.15,-0.25,129.09
0.13,-0.25,129.12
0.12,-0.27,129.15
0.12,-0.27,129.18
0.14,-0.27,129.21
0.15,-0.29,129.23
0.15,-0.28,129.26
0.14,-0.25,129.29
0.16,-0.22,129.32
0.16,-0.22,129.34
0.16,-0.22,129.37
0.19,-0.22,129.39
0.19,-0.22,129.42
0.17,-0.23,129.43
0.18,-0.25,129.44
0.17,-0.22,129.46
0.16,-0.23,129.47
0.17,-0.23,129.47
0.16,-0.23,129.49
0.17,-0.23,129.51
0.16,-0.21,129.53
0.13,-0.21,129.55
0.15,-0.22,129.57
0.13,-0.22,129.58
0.12,-0.22,129.60
0.12,-0.22,129.61
0.13,-0.22,129.62
0.12,-0.25,129.63
0.10,-0.24,129.64
0.10,-0.25,129.65
0.09,-0.24,129.66
0.09,-0.24,129.69
0.09,-0.25,129.71
0.08,-0.25,129.74
0.09,-0.27,129.77
0.08,-0.26,129.79
0.09,-0.28,129.82
0.11,-0.28,129.83
0.13,-0.28,129.84
0.14,-0.28,129.86
0.12,-0.25,129.87
0.14,-0.25,129.88
0.15,-0.22,129.89
0.15,-0.24,129.90
0.14,-0.24,129.90
0.13,-0.24,129.91
0.13,-0.24,129.91
0.13,-0.22,129.92
0.14,-0.19,129.92
0.16,-0.20,129.93
0.17,-0.21,129.95
0.15,-0.21,129.96
0.17,-0.23,129.97
0.17,-0.23,129.98
0.17,-0.23,129.99
0.15,-0.21,130.00
0.10,-0.23,130.04
0.13,-0.27,130.70
0.42,-0.88,131.41
