0.00,-0.00,-0.00
-0.00,0.05,-0.00
-0.02,0.09,-0.00
-0.04,0.09,0.00
-0.06,0.06,0.00
-0.08,0.06,0.01
-0.07,0.08,-0.38
-0.06,0.08,-0.76
-0.05,0.07,-1.13
0.01,0.08,-1.49
-0.01,0.10,-1.85
-0.03,0.11,-2.19
-0.06,0.13,-2.52
-0.08,0.13,-2.84
-0.05,0.09,-3.16
-0.04,0.10,-3.47
-0.03,0.11,-3.77
-0.05,0.12,-4.06
-0.07,0.11,-4.35
-0.07,0.10,-4.63
-0.06,0.11,-4.90
-0.05,0.13,-5.17
-0.06,0.14,-5.43
-0.08,0.15,-5.68
-0.07,0.16,-5.93
-0.06,0.17,-6.17
-0.05,0.17,-6.40
-0.04,0.20,-6.63
-0.06,0.18,-6.86
-0.08,0.19,-7.08
-0.06,0.19,-7.31
-0.05,0.20,-7.53
-0.04,0.18,-7.75
-0.06,0.18,-7.96
-0.04,0.18,-8.17
-0.03,0.16,-8.38
-0.03,0.14,-8.58
-0.03,0.13,-8.77
-0.03,0.11,-8.96
0.00,0.10,-9.15
0.00,0.08,-9.32
0.01,0.12,-9.50
-0.02,0.13,-9.65
-0.01,0.14,-9.81
0.01,0.13,-9.96
0.02,0.14,-10.10
0.00,0.15,-10.24
0.01,0.17,-10.38
-0.00,0.18,-10.65
-0.30,0.28,-10.78
-0.15,0.24,-10.72
-0.06,0.26,-9.84
0.85,0.92,-7.77
1.06,0.69,-5.50
1.29,0.65,-2.65
1.36,0.29,-0.29
1.34,0.25,1.71
1.31,0.30,3.48
1.52,0.12,4.90
1.44,-0.14,6.23
1.01,-0.28,7.23
0.87,-0.30,8.03
0.49,-0.21,8.57
0.62,-0.23,9.14
0.62,-0.26,9.72
0.51,-0.30,10.29
0.33,-0.27,10.58
0.19,-0.09,10.55
0.22,0.01,10.35
0.29,0.03,10.09
0.18,0.12,9.78
0.06,0.20,9.33
0.06,0.21,8.85
0.12,0.21,8.45
0.12,0.19,8.08
0.14,0.19,7.71
0.07,0.22,7.32
0.08,0.21,6.97
0.11,0.20,6.70
0.19,0.18,6.39
