0.00,-0.00,-0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.02,0.00,0.01
0.05,-0.03,0.01
0.08,-0.04,0.01
0.09,-0.03,-0.29
0.11,-0.06,-0.58
0.11,-0.07,-0.87
0.12,-0.06,-1.14
0.14,-0.08,-1.42
0.12,-0.10,-1.68
0.14,-0.11,-1.93
0.13,-0.10,-2.18
0.12,-0.10,-2.42
0.11,-0.10,-2.65
0.10,-0.12,-2.88
0.12,-0.13,-3.10
0.10,-0.14,-3.32
0.09,-0.15,-3.53
0.10,-0.17,-3.74
0.11,-0.17,-3.94
0.12,-0.13,-4.14
0.11,-0.10,-4.33
0.09,-0.11,-4.52
0.11,-0.12,-4.71
0.11,-0.13,-4.89
0.12,-0.14,-5.07
0.12,-0.13,-5.25
0.10,-0.14,-5.42
0.10,-0.15,-5.58
0.11,-0.16,-5.74
0.12,-0.17,-5.90
0.14,-0.16,-6.02
0.13,-0.14,-6.20
0.09,-0.15,-6.35
0.06,-0.16,-6.49
0.03,-0.16,-6.62
0.02,-0.17,-6.75
0.02,-0.18,-6.88
0.04,-0.17,-7.01
0.06,-0.16,-7.13
0.05,-0.14,-7.27
0.05,-0.16,-7.40
0.04,-0.14,-7.53
0.04,-0.15,-7.67
0.07,-0.14,-7.79
0.06,-0.12,-7.92
0.04,-0.14,-8.02
0.06,-0.13,-8.12
0.06,-0.11,-8.22
0.08,-0.13,-8.32
0.08,-0.14,-8.41
0.09,-0.14,-8.50
0.11,-0.15,-8.61
0.13,-0.16,-8.71
0.11,-0.17,-8.80
0.12,-0.17,-8.90
0.10,-0.18,-8.99
0.09,-0.19,-9.08
0.08,-0.19,-9.17
0.07,-0.17,-9.26
0.09,-0.17,-9.34
0.10,-0.18,-9.42
0.10,-0.18,-9.50
0.09,-0.20,-9.57
0.11,-0.18,-9.64
0.11,-0.18,-9.72
0.13,-0.19,-9.79
0.14,-0.19,-9.86
0.12,-0.20,-9.92
0.11,-0.22,-9.98
0.12,-0.21,-10.03
0.13,-0.19,-10.09
0.14,-0.21,-10.14
0.15,-0.23,-10.19
0.15,-0.23,-10.24
0.13,-0.23,-10.29
0.11,-0.23,-10.34
0.13,-0.26,-10.39
0.15,-0.25,-10.44
0.16,-0.23,-10.49
0.15,-0.23,-10.54
0.16,-0.20,-10.58
0.18,-0.18,-10.63
0.18,-0.17,-10.67
0.15,-0.17,-10.72
0.15,-0.18,-10.76
0.16,-0.18,-10.81
0.17,-0.16,-10.85
0.17,-0.17,-10.87
0.16,-0.15,-10.90
0.16,-0.14,-10.93
0.16,-0.13,-10.95
0.17,-0.11,-10.98
0.15,-0.12,-11.00
0.16,-0.13,-11.04
0.17,-0.12,-11.07
0.18,-0.10,-11.10
0.17,-0.12,-11.13
0.16,-0.13,-11.15
0.16,-0.14,-11.18
0.15,-0.15,-11.22
0.16,-0.15,-11.25
0.14,-0.15,-11.28
0.12,-0.15,-11.31
0.13,-0.16,-11.34
0.12,-0.14,-11.36
0.14,-0.15,-11.40
0.15,-0.15,-11.42
0.16,-0.17,-11.45
0.17,-0.16,-11.48
0.18,-0.15,-11.50
0.16,-0.16,-11.52
0.15,-0.18,-11.54
0.14,-0.16,-11.56
0.15,-0.18,-11.58
0.13,-0.18,-11.59
0.12,-0.19,-11.61
0.12,-0.22,-11.62
0.11,-0.22,-11.64
0.10,-0.22,-11.66
0.08,-0.22,-11.67
0.07,-0.21,-11.68
0.06,-0.20,-11.69
0.10,-0.17,-11.71
0.09,-0.16,-11.73
0.11,-0.17,-11.76
0.08,-0.17,-11.78
0.06,-0.18,-11.81
0.08,-0.18,-11.83
0.10,-0.16,-11.85
0.11,-0.17,-11.82
0.15,-0.13,-11.98
-0.12,-0.19,-12.08
-0.03,-0.19,-12.17
-0.07,-0.19,-12.24
-0.12,-0.19,-12.30
-0.15,-0.17,-12.37
-0.18,-0.16,-12.43
-0.18,-0.16,-12.45
-0.14,-0.17,-12.47
-0.12,-0.18,-12.48
-0.11,-0.19,-12.50
-0.07,-0.18,-12.56
-0.06,-0.18,-12.61
-0.05,-0.19,-12.66
-0.04,-0.19,-12.72
-0.04,-0.20,-12.77
-0.02,-0.18,-12.82
0.00,-0.15,-12.86
0.00,-0.16,-12.90
0.03,-0.17,-12.94
0.05,-0.17,-12.97
0.05,-0.18,-13.01
0.07,-0.16,-13.04
0.09,-0.17,-13.06
0.11,-0.18,-13.09
0.12,-0.19,-13.09
0.37,-0.10,-13.18
0.28,-0.11,-13.27
0.23,-0.10,-13.36
0.05,-0.14,-13.36
0.05,-0.15,-13.35
0.03,-0.16,-13.34
0.06,-0.17,-13.36
0.07,-0.18,-13.38
0.07,-0.16,-13.37
0.08,-0.17,-13.41
0.11,-0.13,-13.50
0.10,-0.09,-13.64
0.10,-0.06,-13.79
0.11,-0.03,-13.92
0.12,-0.03,-14.03
0.09,-0.05,-14.15
0.08,-0.04,-14.28
0.09,-0.07,-14.40
0.13,-0.04,-14.55
0.13,-0.06,-14.68
0.09,-0.08,-14.83
0.09,-0.08,-15.04
0.06,-0.07,-15.25
0.08,0.00,-15.45
-0.00,-0.09,-15.62
0.03,-0.06,-15.80
0.04,-0.09,-15.97
0.05,-0.10,-16.18
0.07,-0.07,-16.41
0.12,-0.06,-16.64
0.11,-0.03,-16.84
0.05,-0.07,-17.04
0.04,-0.03,-17.24
0.01,-0.03,-17.49
-0.04,-0.03,-17.85
0.01,0.07,-18.29
0.40,0.16,-19.04
0.42,0.27,-20.06
0.38,0.28,-21.15
0.15,0.16,-22.17
-0.07,0.03,-23.02
-0.12,0.00,-23.83
-0.18,-0.03,-24.62
-0.24,-0.01,-25.48
-0.05,0.19,-26.58
-0.05,0.22,-28.13
-0.28,-0.00,-29.51
-0.45,-0.10,-30.74
-0.57,-0.13,-31.90
-0.74,-0.22,-32.98
-0.77,-0.28,-33.97
-0.88,-0.38,-34.83
-1.03,-0.51,-35.40
-1.04,-0.58,-35.83
-1.04,-0.57,-36.15
-0.98,-0.57,-36.44
-0.92,-0.52,-36.74
-0.81,-0.44,-37.49
-0.69,-0.35,-38.51
-0.51,-0.15,-39.96
-0.38,-0.04,-41.56
-0.52,-0.09,-43.08
-0.64,-0.18,-44.52
-0.81,-0.24,-45.75
-0.91,-0.34,-46.80
-0.88,-0.25,-47.85
-0.75,-0.09,-49.06
-0.71,-0.02,-50.53
-0.67,0.13,-52.06
-0.71,0.01,-53.74
-0.99,-0.27,-55.16
-0.89,-0.30,-56.71
-0.83,-0.37,-58.08
-0.99,-0.52,-59.37
-1.00,-0.47,-60.68
-1.11,-0.53,-61.93
-1.13,-0.57,-62.95
-1.07,-0.61,-63.74
-1.10,-0.59,-64.26
-0.92,-0.42,-64.59
-0.88,-0.37,-64.75
-0.75,-0.27,-65.14
-0.67,-0.24,-65.48
-0.72,-0.26,-65.75
-0.68,-0.23,-66.00
-0.61,-0.21,-66.25
-0.53,-0.16,-66.52
-0.49,-0.12,-66.76
-0.44,-0.06,-66.96
-0.46,-0.05,-67.03
-0.49,-0.07,-66.82
-0.54,-0.04,-66.39
-0.52,-0.03,-65.90
-0.45,-0.02,-65.34
-0.30,0.08,-64.82
-0.20,0.16,-64.35
-0.05,0.12,-63.91
0.07,0.10,-63.47
0.09,0.14,-62.85
0.18,0.05,-62.25
0.24,-0.03,-61.80
0.19,-0.10,-61.38
0.24,-0.14,-60.93
0.24,-0.22,-60.38
0.25,-0.23,-59.75
0.23,-0.30,-58.81
0.24,-0.32,-57.95
0.44,-0.22,-57.21
0.39,-0.20,-56.46
0.37,-0.16,-55.77
0.39,-0.14,-55.01
0.16,-0.31,-53.63
0.33,-0.21,-52.55
0.43,-0.14,-51.59
0.48,-0.04,-50.76
0.45,-0.03,-49.94
0.51,-0.01,-49.18
0.75,0.13,-48.31
0.63,0.04,-47.24
0.49,-0.09,-45.89
0.48,-0.16,-44.67
0.53,-0.22,-44.17
1.08,0.19,-44.09
0.92,0.10,-43.62
0.83,0.11,-42.78
0.54,-0.11,-41.44
0.48,-0.13,-40.08
0.40,-0.24,-38.73
0.43,-0.20,-37.67
0.45,-0.14,-36.87
0.60,-0.01,-36.95
0.54,-0.01,-37.04
0.30,-0.08,-37.04
0.17,-0.12,-36.94
0.06,-0.22,-36.95
0.23,-0.17,-37.02
0.27,-0.20,-37.09
0.01,-0.20,-37.05
-0.08,-0.18,-37.30
0.35,-0.32,-38.03
0.92,-0.69,-39.77
1.46,-0.55,-41.95
1.36,-0.40,-44.20
1.05,-0.44,-46.52
0.87,-0.47,-48.89
0.96,-0.41,-51.45
0.92,-0.92,-54.05
0.76,-1.22,-57.23
0.38,-1.18,-59.96
-0.28,-0.99,-62.08
-0.80,-0.83,-63.54
-1.29,-0.61,-64.48
-1.49,-0.60,-65.24
-1.58,-0.51,-65.93
-1.60,-0.58,-66.52
-1.56,-0.57,-67.09
-1.47,-0.53,-67.67
-1.32,-0.51,-68.15
-2.13,-0.38,-68.24
-2.70,-0.55,-68.71
-4.17,-0.99,-68.91
-6.06,-1.72,-69.03
-3.47,-1.41,-71.39
-1.46,-0.99,-76.74
-1.62,-1.48,-83.04
-3.95,-2.00,-88.82
-4.15,-2.45,-94.80
-2.37,-1.75,-100.01
-0.90,-1.15,-102.05
0.28,0.34,-102.54
0.21,1.78,-101.81
1.10,2.03,-100.52
1.91,2.27,-99.31
2.25,1.94,-98.35
2.32,2.45,-97.64
1.87,2.88,-96.83
1.49,2.76,-95.69
1.19,2.38,-94.54
1.08,1.21,-93.43
0.89,0.93,-92.31
0.82,0.93,-91.38
1.04,1.10,-90.60
1.48,1.37,-90.04
1.79,1.50,-89.82
1.60,1.09,-88.88
1.45,1.28,-88.00
-0.26,1.28,-87.50
-3.18,0.90,-87.17
-5.61,1.02,-87.57
-8.19,1.85,-89.17
-11.67,1.60,-90.92
-15.08,1.48,-93.07
-18.77,2.36,-95.25
-20.83,4.52,-97.14
-22.84,7.05,-98.29
-23.35,7.85,-98.51
-21.80,10.37,-98.31
-19.22,13.65,-98.64
-15.72,16.50,-99.27
-13.07,20.02,-100.81
-12.49,23.11,-103.49
-12.83,24.70,-105.99
-12.55,25.63,-108.39
-13.26,26.54,-110.90
-12.35,27.03,-113.03
-11.49,27.68,-115.18
-11.87,27.08,-116.17
-12.20,26.87,-115.07
-11.33,27.09,-112.20
-10.20,29.03,-109.79
-8.26,30.27,-108.34
-6.18,31.58,-106.76
-4.60,31.05,-104.78
-3.43,29.85,-102.94
-3.16,28.30,-101.56
-3.28,26.58,-100.22
-3.77,24.76,-99.07
-4.75,23.62,-97.99
-5.58,22.09,-96.68
-5.65,20.79,-95.43
-5.11,20.42,-93.66
-4.23,20.66,-91.23
-3.03,21.41,-88.69
-1.85,22.27,-86.48
-0.92,22.90,-84.57
-0.72,23.00,-83.14
-0.46,22.99,-82.53
-0.69,23.02,-82.54
-0.79,23.70,-82.16
-1.07,24.38,-81.66
-1.18,24.58,-81.25
-1.41,24.94,-80.53
-1.58,25.30,-79.68
-1.44,25.71,-78.86
-1.07,26.30,-77.88
-1.38,27.10,-76.55
-2.98,27.82,-74.58
-4.14,28.26,-72.35
-2.84,26.64,-69.47
-2.56,25.44,-67.63
-1.87,24.10,-66.13
-2.12,25.34,-65.39
-2.17,25.95,-64.38
-2.88,26.94,-63.52
-4.96,26.75,-62.47
-6.92,25.60,-61.32
-7.26,24.10,-60.83
